trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
8.5,8.76,0.00307,0.85488,0.27027,6.294551,,1.08,1.593,1,2,12.74
324.71,316.06,0.06869,0.40178,0.04359,0.22999123,,3.0,1.025,7,7,31.48
,,,,,,,,,,,28.53
,,,,,,,,,,,28.53
,,,,,,,,,,,28.53
,,,,,,,,,,,28.53
0.23,,0.00855,0.54661,0.03235,0.46685195,,6.17,1.566,1,1,28.53
,,,,,,,,,,,28.53
,,,,,,,,,,,28.53
197.94,,0.11043,0.78841,0.44605,295.49026,,0.52,1.078,1,3,17.07
1.16,,0.05402,0.32919,0.38105,0.029530678,,4.05,0.638,2,2,17.54
15.54,12.97,0.21841,0.32876998,0.09308,0.55647486,,5.76,,3,2,20.88
14.19,12.16,0.21841,0.32876998,0.09308,0.512234,,5.67,,3,2,20.88
443.978,,0.21841,0.32876998,0.09308,,,,,3,2,20.88
1.28,,0.29696,0.23691,0.35720003,3.564279,,4.78,1.104,1,1,15.66
,,,,,,,,,,,30.39
,,,,,,,,,,,30.39
6.81,9.58,0.01368,1.02502,0.099309996,1.859106,,,1.558,1,3,30.39
,,,,,,,,,,,30.39
1.29,1.54,0.29696,0.23691,0.35720003,3.6153374,,4.79,1.104,1,1,15.66
1.28,,0.29696,0.23691,0.35720003,3.6305163,,,1.104,1,1,15.66
7.19,6.33,0.105349995,0.34749,0.23288,2.7791398,,3.61,1.119,,,24.31
,,,,,,,,,,,26.07
2.32,3.19,0.00014999999,0.87593,0.10216,2.5454636,,1.61,0.72,10,10,26.07
0.15,,0.00519,0.37922,0.08627,0.87579393,,,0.113,4,2,24.0
10.61,,0.00209,0.72399,0.33219,7.28291,,2.22,0.718,5,3,25.95
2.36,1.48,0.01195,0.72846,0.08904,0.9717928,,3.19,0.674,1,1,35.57
2.17,2.27,0.01195,0.72846,0.08904,0.91192204,,3.2,0.674,1,1,35.57
,,,,,,,,,,,35.57
0.14,,,0.23552999,0.17438,9.074393,,9.94,0.943,,,24.24
5.61,,0.40909,0.16259001,0.01998,0.5528834,,,1.332,4,6,8.85
0.15,,,0.06993,0.89806,9.970573,,9.75,0.775,,,41.6
0.13,,,0.06576,0.64798,20.973999,,9.81,0.79,,,25.94
1.06,,0.05402,0.32919,0.38105,0.027246857,,4.21,0.638,2,2,17.54
,,,,,,,,,,,17.54
,,,,,,,,,,,17.54
,,,,,,,,,,,17.54
,,,,,,,,,,,17.54
5.6,11.05,0.40909,0.16259001,0.01998,0.5508106,,3.07,1.332,4,6,8.85
2.93,0.46,0.21038,0.69217,0.07086,0.78487,,0.81,2.188,1,2,24.76
5.7,10.13,0.06097,0.74571997,0.02834,0.47651243,,2.86,1.718,7,3,18.54
,,,,,,,,,,,13.04
,,,,,,,,,,,13.04
7.57,14.25,0.00193,0.90726995,0.21013,9.794117,,0.84,1.152,2,2,13.04
,,,,,,,,,,,13.04
,,,,,,,,,,,13.04
-0.14,,,0.30015,-0.07432,12.873685,,4.53,0.52,,,50.36
,,,,,,,,,,,20.97
1.9,,0.04356,0.467,0.08879,0.007970808,,3.54,0.328,4,6,18.98
,,,,,,,,,,,18.98
,,,,,,,,,,,18.98
,,,,,,,,,,,18.98
,,,,,,,,,,,18.98
0.84,,0.041149996,0.48251998,0.04993,0.0067736227,,2.64,0.725,1,1,24.25
3.73,,0.06345,0.34666002,0.044650003,0.0058388463,,3.09,0.528,6,7,29.27
,,,,,,,,,,,29.27
,,,,,,,,,,,29.27
,,,,,,,,,,,29.27
,,,,,,,,,,,29.27
-0.5,2.06,0.0056,0.12578,-0.01449,0.57573336,,4.76,1.143,,,72.34
3.95,2.48,0.00106,0.72099,0.29294002,4.1528554,,2.18,1.031,10,7,21.38
1.47,,0.11494,0.35609,0.046090003,0.0047665844,,,0.628,5,8,20.6
4.53,,0.11531,0.37534,0.07659,0.0049033985,,3.74,0.789,5,7,16.67
258.12,272.99,0.030620001,0.36116,0.22469,2.580728,,4.31,0.478,1,1,20.27
1.6,,0.030620001,0.36116,0.22469,0.016183933,,4.39,0.478,1,1,20.27
,,,,,,,,,,,20.23
2.3,,0.00014999999,0.87593,0.10216,2.5641549,,,0.72,10,10,26.07
2455.07,,0.02135,0.79962,0.1263,21.108496,,,0.698,3,6,26.91
0.17,,0.18706,0.2178,0.17773001,3.787247,,,0.165,6,4,32.31
,,,,,,,,,,,32.31
,,,,,,,,,,,32.31
,,,,,,,,,,,32.31
,,,,,,,,,,,16.69
1.77,5.31,0.02497,0.87227994,0.03957,0.9504805,,,2.037,3,2,16.69
,,,,,,,,,,,16.69
,,,,,,,,,,,16.69
135.01,70.54,0.02135,0.79962,0.1263,1.1603123,,,0.698,3,6,26.91
,,,,,,,,,,,29.17
,,,,,,,,,,,29.17
,,,,,,,,,,,29.17
0.69,,0.08384,0.40925997,0.04098,0.009324077,,1.41,0.895,4,6,29.17
,,,,,,,,,,,29.17
,,,,,,,,,,,29.17
0.59,,0.55533004,0.10661,0.051799998,0.001600889,,2.89,0.536,2,3,30.58
0.3,,,0.20156,0.77038,11.118596,,8.72,0.669,,,47.36
1.13,,0.06243,0.51277,0.04843,0.005564871,,,1.076,5,5,22.32
0.89,,0.14696999,0.46877,0.08071999,1.8412635,,3.21,0.895,9,7,25.24
,,,,,,,,,,,23.78
23.22,,0.012510001,0.95247,-0.020869998,1919.8756,,3.67,0.733,1,1,11.47
,,,,,,,,,,,18.54
0.77,,0.01507,0.4696,0.13545999,0.022464896,,1.92,0.963,3,3,14.29
1.05,1.44,0.02108,0.97033995,0.03341,0.30891997,,,1.991,6,1,50.16
4.37,4.74,0.00139,0.45158002,0.048130002,0.79366225,,1.51,0.037,2,6,23.0
-0.1,,0.00497,0.63101,-0.24598,2.4139578,,4.4,1.067,1,2,8.65
0.07,,0.54101,0.06537,0.09327,0.06436018,,,0.289,,,21.21
0.07,,0.54101,0.06537,0.09327,0.065598466,,,0.289,,,21.21
,,,,,,,,,,,21.21
4.73,,0.23322001,0.62419,0.16950001,2.4713132,,2.91,1.413,8,7,24.58
,,,,,,,,,,,14.14
,,,,,,,,,,,14.14
,,,,,,,,,,,14.14
-6.34,16.09,0.17306,0.82799006,-0.039470002,0.62529343,,,1.331,2,1,14.14
,,,,,,,,,,,14.14
,,,,,,,,,,,20.95
1.66,7.31,0.16407,0.7598,0.02359,0.71606886,,3.46,1.033,4,2,16.43
,,,,,,,,,,,16.43
,,,,,,,,,,,16.43
,,,,,,,,,,,16.43
,,,,,,,,,,,16.43
0.06,,0.541,0.17578,0.00792,0.49284053,,,0.998,,,20.29
2.65,,,0.37436,6.3945003,16.222544,,13.09,1.03,,,30.19
4.22,,0.026919998,0.60799,5.55576,23.616686,,,1.006567,,,51.87
,,,,,,,,,,,17.8
8.15,7.37,0.00441,0.89879996,0.5793,13.0565605,,2.95,0.498,10,9,17.8
,,,,,,,,,,,17.8
,,,,,,,,,,,17.8
,,,,,,,,,,,17.8
,,,,,,,,,,,17.8
-0.02,,,0.38525,-0.04379,13.228594,,4.54,0.425,,,56.41
,,,,,,,,,,,9.72
2.01,0.94,0.06869,0.40178,0.04359,0.0014165367,,3.02,1.025,7,7,31.48
,,,,,,,,,,,31.48
,,,,,,,,,,,31.48
,,,,,,,,,,,31.48
,,,,,,,,,,,31.48
,,,,,,,,,,,31.48
,,,,,,,,,,,20.27
,,,,,,,,,,,20.27
,,,,,,,,,,,20.27
,,,,,,,,,,,20.27
,,,,,,,,,,,25.59
,,,,,,,,,,,25.59
-0.06,,0.78392,0.0706,-0.15799,0.41469547,,1.25,1.35,8,4,25.59
,,,,,,,,,,,25.59
,,,,,,,,,,,25.59
4.33,2.77,0.00667,0.95768,0.2573,6.6827097,,3.05,0.788,2,9,13.09
,,,,,,,,,,,13.09
,,,,,,,,,,,13.09
,,,,,,,,,,,13.09
,,,,,,,,,,,32.58
0.76,,0.00506,0.55979,0.04088,0.001764114,,4.14,0.516,3,2,32.58
,,,,,,,,,,,32.58
,,,,,,,,,,,32.58
,,,,,,,,,,,29.78
,,,,,,,,,,,29.78
,,,,,,,,,,,29.78
,,,,,,,,,,,29.78
,,,,,,,,,,,17.07
10.88,,0.11043,0.78841,0.44605,16.272243,,,1.078,1,3,17.07
,,,,,,,,,,,17.07
,,,,,,,,,,,17.07
-0.46,1.9,0.0056,0.12578,-0.01449,0.54762244,,5.08,1.143,,,72.34
-0.46,,0.0056,0.12578,-0.01449,0.54762244,,,1.143,,,72.34
,,,,,,,,,,,21.81
,,,,,,,,,,,21.81
,,,,,,,,,,,21.81
-0.46,,0.3071,0.34695998,-0.01449,0.53433937,,3.99,1.143,,,21.81
,,,,,,,,,,,21.81
,,,,,,,,,,,12.08
-1.18,-0.17,0.00723,0.89648,-0.32002,3.9263484,,9.75,2.33,2,1,12.08
,,,,,,,,,,,12.08
,,,,,,,,,,,12.08
-0.13,0.46,,0.0301,-0.0069999998,0.09358617,,7.19,1.775,10,10,47.58
-3.679,,,0.0456,-1.10618,7.611405,,,0.536,,,27.9
,,,,,,,,,,,20.31
1.39,,0.00548,0.30622998,0.37383997,3.2553432,,5.3,0.862,3,2,20.31
0.68,,0.14425,0.3925,0.06507,0.012744515,,,0.36,3,5,17.01
21.95,,0.024939999,0.51201,0.67193,4.382085,,,0.684,9,8,15.45
1.91,,0.16137,0.77674,0.17464,5.2026277,,,0.927,2,4,13.09
,,,,,,,,,,,13.09
,,,,,,,,,,,13.09
,,,,,,,,,,,13.09
1.91,7.53,0.16137,0.77674,0.17464,5.3068757,,1.47,0.927,2,4,13.09
,,,,,,,,,,,13.09
,,,,,,,,,,,13.09
,2.4,,0.10149,0.54507,0.060194425,,18.03,1.322,,,14.13
1.53,,0.00548,0.30622998,0.37383997,3.5564003,,5.22,0.862,3,2,20.31
9.5,10.28,0.00202,0.35016,0.34217,3.8212056,,3.82,1.111,1,2,15.44
2.83,,0.13178,0.58911,0.28151,2.7545652,,2.39,1.388,7,7,28.3
2.83,,0.13178,0.58911,0.28151,2.7595916,,2.39,1.388,7,7,28.3
5.25,,0.27535,0.45196,0.10034,0.021580417,,0.71,0.687,5,5,16.52
,,,,,,,,,,,17.13
,,,,,,,,,,,17.13
,,,,,,,,,,,17.13
1.53,,0.05629,0.69592005,0.25108,0.08156308,,6.76,1.086,5,4,17.13
0.128,,0.0497,1.00094,-0.11043999,0.4234702,,,1.659,4,6,19.81
,,0.20868,0.33132,0.11919,2.2203398,,1.33,0.54,4,5,12.58
-0.9,,0.000120000004,0.18367,0.62336,11.800016,,12.17,1.275492,,,27.38
-0.9,,0.00013,0.28120002,0.698,11.600916,,12.16,1.270653,,,27.36
0.37,0.89,0.00082,1.0283899,0.022880001,1.3657545,,1.2,1.346,10,7,11.47
,,,,,,,,,,,42.48
,,,,,,,,,,,42.48
,,,,,,,,,,,42.48
,,,,,,,,,,,42.48
0.35,,0.66130996,0.057389997,0.31246,0.24225153,,7.28,0.866,4,1,42.48
,,,,,,,,,,,42.48
,,,,,,,,,,,42.48
-0.02,,0.67425,0.06578,-0.0125,0.03857307,,4.64,0.764,9,9,30.61
-4.71,,0.0038299998,0.46924,,,,,,,,43.37
7.87,8.93,0.10493,0.74745005,0.18586999,5.2201796,,0.91,1.005,9,3,24.89
,,,,,,,,,,,24.89
,,,,,,,,,,,24.89
,,,,,,,,,,,24.89
,,,,,,,,,,,24.89
4.11,,0.0144299995,0.61448,0.107480004,0.013906021,,2.78,0.929,3,4,29.42
,,,,,,,,,,,29.42
,,,,,,,,,,,29.42
,,,,,,,,,,,29.42
,,,,,,,,,,,29.42
3.08,,0.06961,0.40727,0.035550002,0.005667977,,,0.342,6,4,14.28
454.86,573.41,0.06961,0.40727,0.035550002,0.8503473,,1.63,0.342,6,4,14.28
1.87,,0.36993998,0.27546,0.06251,0.84179103,,2.15,0.848,1,1,19.52
0.04,,0.67894995,0.16132,0.43093,0.00025270143,,,0.926,,,25.7
560.86,715.27,0.67894995,0.16132,0.43093,,,2.71,0.926,,,25.7
5.78,4.77,0.0137600005,0.12686,0.28430998,0.6177189,,1.36,0.592,10,7,18.55
,,,,,,,,,,,18.55
,,,,,,,,,,,18.55
,,,,,,,,,,,18.55
,,,,,,,,,,,18.55
,,,,,,,,,,,24.02
1.17,,0.18677999,0.37905997,0.22940001,0.01903563,,,1.18,2,2,24.02
,,,,,,,,,,,24.02
0.3,1.04,0.0019200001,0.55712,0.047399998,2.1853583,,2.21,0.512,4,2,25.14
4.81,5.14,0.00101,0.39801997,0.12007,2.9953096,,2.5,0.284,3,5,27.29
2.05,,0.36993998,0.27546,0.06251,0.93153405,,2.0,0.848,1,1,19.52
6.58,8.57,0.18574,0.7033,0.35619,15.434926,,,1.1,10,10,16.67
40.42,25.82,0.31136,0.62331,0.14411001,2.1862223,,2.08,0.461,4,7,36.07
11.04,,0.01382,0.84702003,0.16036,7.276125,,,1.219,10,10,16.41
,,,,,,,,,,,16.41
,,,,,,,,,,,16.41
7.37,13.24,0.00124,0.78283,0.1503,4.357464,,1.9,1.304,6,2,23.92
,,,,,,,,,,,23.92
,,,,,,,,,,,23.92
,,,,,,,,,,,23.92
,,,,,,,,,,,23.92
,,,,,,,,,,,23.92
,,,,,,,,,,,23.92
1.19,,0.32179,0.22569999,0.08217,0.011115232,,1.32,-0.008,2,4,27.27
,,,,,,,,,,,27.27
,,,,,,,,,,,27.27
,,,,,,,,,,,27.27
,,,,,,,,,,,27.27
,,,,,,,,,,,27.27
0.89,,0.00106,0.49542,0.37041,2.3715372,,5.23,0.284,6,6,21.93
0.76,205.86,0.03056,0.58404,0.065799996,0.0064650825,,3.07,0.627,5,6,23.96
,,,,,,,,,,,23.96
122.36,170.27,0.03056,0.58404,0.065799996,1.0485656,,3.0,0.627,5,6,23.96
0.69,74.95,0.00106,0.49542,0.37041,1.8765687,,5.21,0.284,6,6,21.93
9.39,,0.054390002,0.58442,0.07906,0.0042196997,,,0.358,1,1,22.27
0.17,,0.34292,0.49262002,0.018509999,0.057833403,,2.83,1.339,3,2,17.31
1.77,6.96,0.34292,0.49262002,0.018509999,0.6028757,,3.34,1.339,3,2,17.31
1.77,,0.34292,0.49262002,0.018509999,0.59893936,,3.34,1.339,3,2,17.31
3.15,,0.01407,0.83239996,0.10281,2.6986237,,0.98,1.101,9,10,19.61
,,,,,,,,,,,19.61
57.28,,0.01407,0.83239996,0.10281,48.934986,,1.01,1.101,9,10,19.61
3.14,,0.01407,0.83239996,0.10281,2.691847,,0.98,1.101,9,10,19.61
0.1,,0.15111,0.44024,-0.27735,1.0466896,,,0.874,1,2,12.35
-0.79,,,0.59369,,,,7.84,,,,30.82
-2.76,,0.00103,0.71555,-0.21114,3.0664294,,2.89,0.498,2,2,20.52
0.15,,0.34292,0.49262002,0.018509999,0.05179636,,3.47,1.339,3,2,17.31
0.25,61.9,0.01511,0.37854,0.08096,0.012804133,,2.43,0.683,2,2,21.49
2.73,,0.05978,0.38212,0.36029997,2.5237923,,1.47,0.175,1,2,23.06
1.36,1.41,0.00316,0.92623,0.12975,1.9633582,,3.37,0.48,1,2,26.02
2.5,1.84,0.0072899996,0.97258,0.11569,0.85245883,,1.25,1.735,3,4,32.11
8.41,15.99,0.00211,0.91031,0.19296,17.271095,,,0.972,9,9,16.59
140.27,,0.00211,0.91031,0.19296,284.00992,,,0.972,9,9,16.59
,,,,,,,,,,,32.11
2.3,1.66,0.0072899996,0.97258,0.11569,0.77840614,,1.17,1.735,3,4,32.11
,,,,,,,,,,,32.11
,,,,,,,,,,,32.11
,,,,,,,,,,,30.53
0.34,,0.59356,0.1438,0.08213,0.011981508,,,0.928,1,1,32.67
411.25,10.0,0.024939999,0.51201,0.67193,7987.4365,,0.22,0.684,9,8,15.45
0.09,,0.35134,0.18006,0.089729995,0.007773751,,3.19,0.083,4,4,23.01
0.17,,,1.0000001e-05,0.08213,0.012470982,,,0.928,1,1,34.53
0.28,,0.0019200001,0.55712,0.047399998,1.9724162,,2.21,0.512,4,2,25.14
,,,,,,,,,,,25.14
,,,,,,,,,,,25.14
,,,,,,,,,,,25.14
,,,,,,,,,,,25.14
1.35,,0.57429004,0.18177,0.075729996,0.009923387,,,0.751,3,3,24.27
,,,,,,,,,,,24.27
,,,,,,,,,,,24.27
,,,,,,,,,,,24.27
,,,,,,,,,,,20.3
,,,,,,,,,,,20.3
,,,,,,,,,,,22.49
,,,,,,,,,,,22.49
,,,,,,,,,,,22.49
0.19,,0.00082,0.37967,0.07734,0.9453856,,3.47,0.217,6,3,22.49
,,,,,,,,,,,22.49
,,,,,,,,,,,26.45
2.95,3.16,0.00147,0.82227,0.12467,1.8533205,,2.78,0.37,3,7,26.45
,,,,,,,,,,,26.45
,,,,,,,,,,,26.45
,,,,,,,,,,,26.45
-0.87,,,0.13795,-0.124069996,15.156641,,10.48,1.364,,,17.42
0.87,,0.26332,0.45481,0.11343,0.020443829,,1.2,0.385,7,8,15.45
,,,,,,,,,,,15.45
,,,,,,,,,,,15.45
,,,,,,,,,,,15.45
,,,,,,,,,,,15.43
4.04,5.45,0.00338,0.94393,0.15208,3.1826725,,2.96,1.254,3,2,15.43
2.88,,0.04052,0.54611,0.29071,0.0384756,,1.1,0.279,8,9,16.9
-4.06,,0.00151,0.37135,,,,20.25,,,,38.39
12.41,,0.00271,0.83916,0.05233,1.6231761,,,0.343,4,7,27.53
7.06,7.57,0.00202,0.35016,0.34217,2.8256822,,3.83,1.111,1,2,15.44
2.63,,0.04052,0.54611,0.29071,0.034886762,,2.99,0.279,8,9,16.9
2.63,,0.04052,0.54611,0.29071,0.035231583,,2.99,0.279,8,9,16.9
,,,,,,,,,,,16.9
18.25,22.66,0.52391,0.38819,0.11137,1.7559917,,4.04,0.46,3,7,39.43
18.56,,0.52391,0.38819,0.11137,1.7559917,,4.05,0.46,3,7,39.43
0.62,,0.58746,0.20081,0.03004,0.00526645,,,0.789,4,4,18.89
91.38,117.58,0.58746,0.20081,0.03004,0.80330807,,1.14,0.789,4,4,18.89
0.09,,0.35134,0.18006,0.089729995,0.00697195,,3.38,0.083,4,4,23.01
0.57,,0.58746,0.20081,0.03004,0.004939496,,1.16,0.789,4,4,18.89
4.67,7.32,0.00509,0.86154,0.16407,2.2939022,,3.03,1.134,4,7,23.86
,,,,,,,,,,,23.86
,,,,,,,,,,,23.86
,,,,,,,,,,,23.86
,,,,,,,,,,,23.86
,,,,,,,,,,,18.89
,,,,,,,,,,,18.89
,,,,,,,,,,,18.89
,,,,,,,,,,,18.89
426.04,397.22,0.04682,0.85098,0.16437,2.2777293,,,1.131,10,10,20.27
,,,,,,,,,,,29.62
,,,,,,,,,,,29.62
,,,,,,,,,,,29.62
,,,,,,,,,,,29.62
1.6,,0.15932,0.4928,0.02108,0.27309474,,2.11,1.04,4,6,29.62
,,,,,,,,,,,29.62
,,,,,,,,,,,29.62
,,,,,,,,,,,29.62
,,0.04682,0.85098,0.16437,,,,1.131,10,10,20.27
4.1,,0.04117,0.39956,0.31826,4.38069,,3.29,0.461,1,2,15.98
1.6,1.95,0.14005,0.28871,0.16895,1.5314877,,1.57,0.475,2,3,16.35
,,,,,,,,,,,15.81
,,,,,,,,,,,15.81
-0.01,,0.45597,0.14592,-0.05696,0.030088948,,4.85,0.682,8,3,15.81
0.49,42.5,0.31167,0.38369998,0.32715,1.4834896,,10.71,1.335,4,1,19.95
,,0.097370006,0.27021998,0.085389994,4.358966,,,0.503,6,7,15.04
4.44,,0.00078,0.77088,0.24796,2.4528344,,3.27,1.196,5,2,36.24
,,,,,,,,,,,36.24
-0.01,,0.45597,0.14592,-0.05696,0.033744615,,4.16,0.682,8,3,15.81
0.36,,0.122279994,0.21090001,0.04157,0.055800106,,,0.851,4,3,24.89
1.44,,0.43638,0.1259,0.05948,0.0006620418,,3.29,0.468,,,30.36
,,,,,,,,,,,22.83
10.42,,0.085710004,0.28722998,0.42756,0.005971406,,,0.909,,,14.64
3771.59,3075.82,0.085710004,0.28722998,0.42756,2.0414188,,2.06,0.909,,,14.64
9.52,7.8,0.085710004,0.28722998,0.42756,0.005121572,,2.1,0.909,,,14.64
4.02,,0.11517,0.88858,0.08109,1.1543994,,2.57,0.845,10,10,21.37
4.02,4.3,0.11517,0.88858,0.08109,1.1521558,,2.57,0.845,10,10,21.37
,,,,,,,,,,,21.37
,,,,,,,,,,,21.37
,,,,,,,,,,,21.37
,,,,,,,,,,,21.37
1.46,1.85,0.14005,0.28871,0.16895,1.3946563,,1.56,0.475,2,3,16.35
,,,,,,,,,,,16.35
1.446,,,,0.20903,7.788706,,,,,,16.35
,,,,,,,,,,,16.35
1.46,,0.14005,0.28871,0.16895,1.414853,,1.56,0.475,2,3,16.35
1.65,3.4,0.02044,0.41676,0.085389994,4.054274,,,0.503,6,7,15.77
0.17,,0.097370006,0.27021998,0.085389994,3.925264,,,0.503,6,7,15.04
,,,,,,,,,,,15.77
,,,,,,,,,,,15.04
,,,,,,,,,,,15.77
,,,,,,,,,,,15.04
,,,,,,,,,,,15.04
-0.02,,0.67425,0.06578,-0.0125,0.036092427,,4.85,0.764,9,9,30.61
,,,,,,,,,,,30.61
,,,,,,,,,,,30.61
,,,,,,,,,,,30.61
,,,,,,,,,,,28.48
,,,,,,,,,,,28.48
,,,,,,,,,,,28.48
,,,,,,,,,,,17.01
,,,,,,,,,,,17.01
,,,,,,,,,,,17.01
,,,,,,,,,,,35.56
0.35,,0.10896,0.18096,0.03088,0.28791338,,6.12,0.373,1,2,35.56
,,,,,,,,,,,35.56
1.13,,0.01603,0.46473998,0.15484999,0.013588691,,,0.308,10,10,33.94
171.78,97.0,0.01603,0.46473998,0.15484999,1.9641256,,0.76,0.308,10,10,33.94
0.08,,0.00045000002,0.49903,0.05962,0.028779745,,,0.992,5,6,73.8
,,,,,,,,,,,18.19
6.52,,0.3,0.13982001,0.21642,2.2461064,,1.42,0.719,3,4,18.19
6.52,,0.3,0.13982001,0.21642,2.2579465,,1.41,0.719,3,4,18.19
,,,,,,,,,,,18.19
,,,,,,,,,,,18.19
,,,,,,,,,,,18.19
,,,,,,,,,,,23.65
,,,,,,,,,,,23.65
,,,,,,,,,,,23.65
1.54,,0.04245,0.4305,0.18223,4.1920896,,3.97,0.341,3,1,23.65
,,,,,,,,,,,23.65
1.9,2.17,0.00337,0.74041003,0.15585,2.3228333,,4.4,0.709,2,3,31.82
,,,,,,,,,,,17.56
,,,,,,,,,,,17.56
0.93,,0.03464,0.56683,0.0921,1.7498256,,,1.357,1,1,17.56
,,,,,,,,,,,17.56
,,,,,,,,,,,17.56
5.0,,0.00366,0.70166,0.15042,2.3528256,,,1.61,5,3,25.15
0.49,,0.33038,0.19604999,0.20138,0.10051059,,,0.386,10,9,22.98
0.45,,0.33038,0.19604999,0.20138,0.08394296,,0.21,0.386,10,9,22.98
0.21,,0.01001,0.58712,0.2952,0.018204102,,,0.566,1,1,26.29
31.52,96.11,0.01001,0.58712,0.2952,2.778438,,0.65,0.566,1,1,26.29
6.91,8.39,0.013739999,0.95842004,0.0947,1.2499048,,3.71,0.972,2,5,16.28
,,0.315,0.41171002,0.04027,,,,1.27,4,6,30.77
5.19,,0.315,0.41171002,0.04027,0.387077,,,1.27,4,6,30.77
4.74,11.85,0.315,0.41171002,0.04027,0.35566947,,3.74,1.27,4,6,30.77
4.74,6.59,0.315,0.41171002,0.04027,0.35694274,,3.74,1.27,4,6,30.77
4.74,6.79,0.315,0.41171002,0.04027,0.3572823,,3.75,1.27,4,6,30.77
119.89,,0.315,0.41171002,0.04027,8.86289,,,1.27,4,6,30.77
35.38,29.4,0.010670001,0.88272005,0.14840001,3.8456068,,,0.862,9,9,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
0.94,1.05,0.12666,0.68301004,0.1295,1.5090556,,3.7,0.2,,,29.27
1.79,244.55,0.15054,0.47412997,0.25621,0.015979137,,,0.183,3,4,25.81
25.06,20.7,0.2,0.48273,0.44431,3.016499,,7.32,0.985,,,26.49
-1.48,,1.0000001e-05,0.20761,,,,6.98,,,,24.69
,,,,,,,,,,,20.26
,,,,,,,,,,,20.69
,,,,,,,,,,,11.05
,,,,,,,,,,,28.3
,,,,,,,,,,,28.3
1.93,2.37,0.07819,0.73403,0.08247,1.0359867,,3.86,0.858,3,3,28.3
,,,,,,,,,,,28.3
,,,,,,,,,,,28.3
0.51,,0.05051,0.78159,0.080970004,0.10979844,,3.49,-0.076,6,4,18.05
5.37,6.4,0.05051,0.78159,0.080970004,1.1479207,,3.46,-0.076,6,4,18.05
5.37,,0.05051,0.78159,0.080970004,1.1554608,,3.48,-0.076,6,4,18.05
5.32,,0.05059,0.74132,0.0828,1.1781431,,,-0.084415,6,3,18.05
2.53,,0.499,0.15121001,0.07394,0.051093325,,,0.687,,,26.91
9.89,12.64,0.499,0.15121001,0.07394,0.19683394,,4.66,0.687,,,26.91
2.3,,0.499,0.15121001,0.07394,0.04604007,,4.66,0.687,,,26.91
-4.47,,0.048410002,0.43341,-0.83815,0.41415343,,,0.793,5,5,30.66
11.52,,0.57032,0.16278,0.15016,5.8591623,,1.71,0.709,6,6,18.74
-61.28,,0.05046,0.0855,-0.83839995,0.00016327098,,,1.305576,4,2,30.66
-4.08,-0.03,0.048410002,0.43341,-0.83815,0.35449973,,1.06,0.793,5,5,30.66
-0.53,-0.08,0.37453,0.27903,-0.28169,73.1525,,16.56,1.615,8,7,35.54
-0.28,,0.42683,0.36389,,70.33186,,,1.761268,9,7,35.54
-50.09,26.74,0.551,0.22976999,-0.25873,1.8807088,,1.79,0.654,1,2,17.25
-50.11,,0.551,0.22976999,-0.25873,1.8727561,,1.79,0.654,1,2,17.25
1.63,,0.00082,0.47179002,0.10348,0.009150561,,3.98,0.896,1,1,19.52
11.51,14.03,0.57032,0.16278,0.15016,5.7987504,,1.71,0.709,6,6,18.74
11.51,,0.57032,0.16278,0.15016,5.823975,,,0.709,6,6,18.74
2.76,,0.03009,0.44422,0.08448,0.003872102,,2.57,-0.182,7,6,34.8
0.75,,0.01197,0.55797,0.39805,0.10033065,,2.03,0.416,1,1,20.73
,,0.01197,0.55797,0.39805,0.08899502,,2.55,0.416,1,1,20.73
,,,,,,,,,,,20.73
-7.63,,0.77723,0.15348,,-20.469254,,2.28,-0.05,,,13.41
25.95,,0.31393,0.32486,0.31617,23.043327,,,0.915,,,23.46
4.4,7.32,0.31393,0.32486,0.31617,3.9880476,,3.87,0.915,,,23.46
2.82,,0.31393,0.32729,0.22205,2.7323034,,,0.930928,,,23.46
1.39,,0.1766,0.33788,0.06025,0.010534296,,2.31,0.226,8,8,25.43
,,,,,,,,,,,25.43
,,,,,,,,,,,25.43
,,,,,,,,,,,25.43
0.65,4.47,0.02228,0.77843004,0.02237,2.4533415,,2.01,1.101,10,3,17.61
,,,,,,,,,,,14.64
240.6,,0.085710004,0.28722998,0.42756,0.12916593,,,0.909,,,14.64
1.52,,0.1766,0.33788,0.06025,0.010984803,,2.21,0.226,8,8,25.43
224.22,431.32,0.1766,0.33788,0.06025,1.7001885,,2.23,0.226,8,8,25.43
,,,,,,,,,,,17.61
0.44,3.52,0.02228,0.77843004,0.02237,1.6761289,,2.0,1.101,10,3,17.61
,,,,,,,,,,,17.61
,,,,,,,,,,,17.61
,,,,,,,,,,,17.61
,,,,,,,,,,,17.61
10.64,9.49,0.005,0.81893,0.19556999,1.7319645,,2.31,2.67,1,1,35.01
7.26,7.15,0.005,0.81893,0.19556999,1.1659349,,2.38,2.67,1,1,35.01
,,,,,,,,,,,19.14
,,,,,,,,,,,19.14
